,artista,id_artista,genero,tipo,nombre,anio_lanzamiento,id
378,Moochie Mack,4MYkZ8OxXRD5prbJa8hdNk,hip-hop,track,P. Eye,2001,57FJZmn4JBpmfHEaM53Nnw
379,Queen Boyz,3b2MHSY3jgmqTkBRw5KiOD,hip-hop,track,Dedication,2001,3soF7mI9JG7TVfxchqsG1O
380,Tech N9ne,6UBA15slIuadJ8h2lPRPos,hip-hop,track,Purgatory,2001,610G5STQAruEdyAciOmk20
381,Moka Only,7G9ZUoEjbi5Z2bR5w60S0h,hip-hop,track,Instrumental #2,2001,7hgEYhpTjpqExqQ1Csqf8R
382,K.I.D. of Darkroom Familia,6vbbQDYOqwQxL8HuOadgOt,hip-hop,track,East Bay,2001,1bg0yZBUUF2fweLrWd7tfz
383,GOG,1JyFYHa051bTN8BH8nWa7e,hip-hop,track,Retrato Falado,2001,3PCcG7QGYMbVpEq2ADdAfI
384,Darkroom Familia Presents: Brown Area,6Fnx1y362E5xOpew1Aep8x,hip-hop,track,Respect Those Who Paved the Way,2001,6UHlDDNdC6Cn1jt34ClW1R
385,Mino,2kVtWHg7vhLehbhWW0ZZhZ,hip-hop,track,Gisher Tserek,2001,3wweoGgLl4eqYsPVQNTNi2
386,DJ Mahmut,7qB9RlRBbLO7Dx9h8L0TEo,hip-hop,track,Victims Of Rap,2001,5KgelBd9H9GuBktWgrOm0r
387,Passage,1oAnyDlvhHNFuCg09e4ZTr,hip-hop,track,He'll Be Back,2001,4oE7v7jdTKf8KKXXFzaJpf
388,C-Dubb,2KScu8iEVkyhgPhCFa4a9G,hip-hop,track,Rip Ya Collar,2001,5kNcyW7VcTDaaqnDIO9F1v
389,Cool Nutz,4G1l1rhyOuN8wfAYfZWcOh,hip-hop,track,Can't Hold Back (feat. D.B.A.),2001,1pGaCHWp2GAl3wJleFqcyL
390,Rollin' Fox,6ypM8UpzGJlg4UA1O5mZll,hip-hop,track,Intro (feat. Btaka Jr),2001,3ztlRN06dQ9hcCEHwhRMmf
391,Jelleestone,21EIv4m5gbtWQLA9Al9em4,hip-hop,track,Intro,2001,17gNTEKkfFzEmUl1bJAJwb
392,Dyablo,7eU5CvFPPiqSqnKiNmZNy7,hip-hop,track,Intro,2001,56PM7MTYR9O1OQdknKtiiZ
393,Edo. G,2Gqm7yhAbk4RYHefVHFMPL,hip-hop,track,What U Know,2001,7odcsBXDj9OS4LxoNBnBZx
394,Backbone,2zkto0g1GbzlSAINp3UiLh,hip-hop,track,Under StreetLights - Album Version (Edited),2001,0Fa0H1FV5LetZIc28noTTx
395,JT Money,1pJhCUTEZhR4nYeemYlkVz,hip-hop,track,"Blood, Sweat And Years (Intro)",2001,7BJaCVSnC3q886wUVEnnTh
396,Noizmakaz,3gFJwTp3NriVMF3ypVdQ9D,hip-hop,track,Doubts,2001,61r1pzzQs6WJsEEcElSUtr
397,Micro,6l2XwvKmikZOcS7w9nvHTv,hip-hop,track,Demo Style,2001,6ZpL8tbvggrYoUgr4to3jr
398,Restiform Bodies,6hk8VdtnPVIhGZTDqklWy1,hip-hop,track,Bathroom Cypher (Fat),2001,0Ozcq6eciNIhgaLtgIoF6i
399,First Degree The D.E.,3VTn914LzPXTZFHgwVqdp1,hip-hop,track,To Be Someone,2001,2mJc7kD0oy4Lt2Q205Y57H
400,Q Bosilini,7bAVtjuPVGfCddyeQwsKkr,hip-hop,track,They Sweat,2001,3UIxnHqJxcrihhMtdQUzFf
401,Dru Down,0WbeGaye1H1KUdYWzYlTmk,hip-hop,track,No. 2,2001,6H8aDbblHg28yizwTyAhix
402,Moka Only,7G9ZUoEjbi5Z2bR5w60S0h,hip-hop,track,Instrumental #2,2001,7hgEYhpTjpqExqQ1Csqf8R
403,Fig Naytion,1bhEPfkSjTmCGSRgDkJJ5O,hip-hop,track,I Owe It All,2001,1lR41EvXwFuZh6un5RVXVN
404,Pip Skid,4OAcBZWdFgbiunVUB1E7Kq,hip-hop,track,Cheap Tuesdays,2001,31qzNxqJkrpUqupAsOjRc5
405,Governor Bolts,5mgdsCW4Ue1Qffds6DCvRK,hip-hop,track,Superhumans Lovechild,2001,1hMTVPymvTM3P62VdsVYGr
406,X-Raided,3ROTuxpbVooOYY7OanW7No,hip-hop,track,Write What I See,2001,4hjpwFihCDlATalpcrmnSp
407,P.B.C. Proud By Choice,5cEhKqKcA4Ot8GM7WrvTWW,hip-hop,track,Crazy Life,2001,3xwefRc09nCU0HR61i3kkh
408,Joosuc,38Q6PDXhnt4Riuj5DxqRhf,hip-hop,track,W. A. B.,2001,1BHkC7xlQ9Zs8Uwy0jkNZp
409,Backbone,2zkto0g1GbzlSAINp3UiLh,hip-hop,track,Yes Yes Y'all - Album Version (Edited),2001,4yLjvpinPWoHIMl6ApQw6j
410,Otis,1pbHr0sN6e6MvAL5GTLTK0,hip-hop,track,Halima,2001,4aQYSFJs6588gi0rE0VuCz
411,Busta Rhymes,1YfEcTuGvBQ8xSD1f53UnK,hip-hop,track,When Disaster Strikes,2001,1TKKCzw68XVXdiMjJWD2zY
412,First Degree The D.E.,3VTn914LzPXTZFHgwVqdp1,hip-hop,track,Grind All Night (feat. Lilla Dmone),2001,3DvhJ8cuSGhBmqM1IbVgOf
413,Shabaam Sahdeeq,4QkvJ0yMim6MCmN3i0RnCH,hip-hop,track,Party Skit,2001,0bPai3Ms7tTgOoJISXGoXD
414,Thaione Davis,7FVMGCNZOs4SC8QLLj7mNC,hip-hop,track,Trane Of Thought,2001,6xfvMIu6d0gKSrCrjRg1A3
415,Braille,6RYTz1tFNDF2qP0mwqEwDO,hip-hop,track,Ridiculous Junk,2001,6jTshI7PeXQYYxJlU4SNvX
416,Ishkan,4ttHV4RX6Gv0koJDGl9Zk3,hip-hop,track,Man of the Hours,2001,7tqLlFxcHIwSV5C8ZsIQgB
417,Thaione Davis,7FVMGCNZOs4SC8QLLj7mNC,hip-hop,track,2001 Reprise,2001,7MdiFYEX1pit7P9OykAoVm
418,Deeskee,3F3ZBHnLUUit6xn045Tkhf,hip-hop,track,Suitable Relaxation,2001,14qz92ibRJmcdlV88L84Dt
419,Poverty,3mfia99VVoRs4NNx4TMoGu,hip-hop,track,Thesis,2001,60NpWSJG18FL7S4ARalPq5
420,Petey Pablo,4Js9eYwAf9rypNtV8pNSw9,hip-hop,track,Do Dat,2001,6DDth3whPqPbOLLZIyYhVq
421,Passage,1oAnyDlvhHNFuCg09e4ZTr,hip-hop,track,For All Eternity,2001,1fda2Vo28lUD7eMjmaIilH
422,Epic,1x5r88p7k846eKMIHzxeZS,hip-hop,track,Get Back On,2001,4spNypHxY2jXRxW9A1iJXq
423,First Degree The D.E.,3VTn914LzPXTZFHgwVqdp1,hip-hop,track,Forbidden Unfulfilling Rollercoaster,2001,5GMIeKapu1mO7cn92lZxMN
424,Black Noise,6VOIhqlgTlOixo8oqRBOdH,hip-hop,track,Coconut Man,2001,7B3pBNSep4NITDcUQcfF1M
425,Micro,6l2XwvKmikZOcS7w9nvHTv,hip-hop,track,Filosofando,2001,1xvSfTv36ig5hvtsS2NKLj
426,Ja Rule,1J2VVASYAamtQ3Bt8wGgA6,hip-hop,track,Livin' It Up,2001,18bvSZsN4Rh2SWql2JJevo
427,Potencial 3,6nZg0XOctvjji1pPvsOjNH,hip-hop,track,Disparos,2001,3NyPBUoDLpuJwmeWeKvbzT
428,Mc Mabon,4LNSdaoeQ1A9vghBUxXX0X,hip-hop,track,Spirit Level,2001,05YATxEDcjeFGH0PIIcjhV
429,Rex Smallboy,6USV914NUMuMp2DwpBb6Nf,hip-hop,track,The Reign,2001,6DU2BnxBj0YvMiPyul6dLy
430,Q Bosilini,7bAVtjuPVGfCddyeQwsKkr,hip-hop,track,F' Wit Me,2001,27WEg2cJzAnWh53a3OfmV0
431,Skwatta kamp,6PzSxetFOE72bmEObwo8rl,hip-hop,track,Capture,2001,4PF292mGQ8puO4lSaSdVNu
432,ESTILO BAJO,0wpIr0ppcuxgMgUJH7ZN1W,hip-hop,track,Profesional,2001,6V2Dw4xMHaUol6FOEv2rRW
433,Grand Puba,6IjhOxJSTPh15KgFTSZ68K,hip-hop,track,Skit 4,2001,2OxCngYvjze5gayniqfoxP
434,Phoenix Orion,4Zz1RuMOwTXPsTGSb6O6vJ,hip-hop,track,Atomcandy,2001,2x8rQAUXH5Xgw9UYaTn3wM
435,JT Money,1pJhCUTEZhR4nYeemYlkVz,hip-hop,track,Spanish Climax,2001,145FtsjPq04HdYh4hw7oQM
436,Petey Pablo,4Js9eYwAf9rypNtV8pNSw9,hip-hop,track,Diary Of A Sinner,2001,76la9Wg5nhqwSXv7D4sh3k
437,Marraketa Blindada,21nIERYsAgaaoIVU6zxxu0,hip-hop,track,Un Trago Largo,2001,4cJ2TX1u97bVuEiqCiZO6u
438,Queen Boyz,3b2MHSY3jgmqTkBRw5KiOD,hip-hop,track,I Dont Know About U,2001,6KZluYFHtdRKb0AExMqRTg
439,Christian,1YE0dGV7nezWn3VHWU6Zvo,hip-hop,track,Armes Schwein,2001,5Cj48MsfldCKzwcaCLUf8q
440,Jay Tee,2UDXcbtpHcTHCIaHo72NGw,hip-hop,track,How'd You Do Me Like That,2001,2ThWH1xNScnOJYUkuAlWtT
441,Joosuc,38Q6PDXhnt4Riuj5DxqRhf,hip-hop,track,Beatz 4 Da Streetz,2001,4edlEq5LoDeErlEXuhJcwY
442,GOG,1JyFYHa051bTN8BH8nWa7e,hip-hop,track,Fazendo Revolução,2001,5QV86E0rWqNZBqo4ngV9E4
443,Moka Only,7G9ZUoEjbi5Z2bR5w60S0h,hip-hop,track,The Quick Hits,2001,45RJ3AAj6Gj6W0qiSoVJWU
444,Poverty,3mfia99VVoRs4NNx4TMoGu,hip-hop,track,Carosel,2001,0VjVt4pfeAhPVdrLqpTTWn
445,Q Bosilini,7bAVtjuPVGfCddyeQwsKkr,hip-hop,track,It's a Thine Line,2001,4V64e4uI9D7FwJlieJGQZA
446,Marraketa Blindada,21nIERYsAgaaoIVU6zxxu0,hip-hop,track,Trancadera/Basta Ya,2001,1QST3gFzND1CG3OXz5tj2Q
447,First Degree The D.E.,3VTn914LzPXTZFHgwVqdp1,hip-hop,track,Back to the Streets (feat. G-Macc and D Money),2001,6qxzRqDldrAQezmwY85fJb
448,Jelleestone,21EIv4m5gbtWQLA9Al9em4,hip-hop,track,Inner City Pressure,2001,27ci7O1efiOgi1lvrsWwSr
449,Joosuc,38Q6PDXhnt4Riuj5DxqRhf,hip-hop,track,Poems About Misunderstandings and Truth,2001,4d4KKKDITE4rWyvAEjXkGN
450,Noizmakaz,3gFJwTp3NriVMF3ypVdQ9D,hip-hop,track,Intro,2001,62Geo9fjhgdBsSQ1nCjxuJ
451,GOG,1JyFYHa051bTN8BH8nWa7e,hip-hop,track,Vida,2001,1Mq3b5gun2vjWS3iAL1Mrk
452,Darkroom Familia Presents: Brown Area,6Fnx1y362E5xOpew1Aep8x,hip-hop,track,Criminal Ties,2001,5k02P5opUQxfaVeGX3nJMQ
453,Red Warszawa,1wNACJ1ZnlLUdwEWYqf85m,hip-hop,track,Har du nogen venner - Live,2001,54lxJLsVWex0NQMejfP1F9
454,Moves & Birdapres,5GBndQnHEbW9MaHOYk4OSJ,hip-hop,track,Identity Crisis,2001,0fjGQ3qHPlZNQx3LkbNAJl
455,First Degree The D.E.,3VTn914LzPXTZFHgwVqdp1,hip-hop,track,All the Way Home,2001,22aUS1Hwqf8VEmntky4EIm
456,JT Money,1pJhCUTEZhR4nYeemYlkVz,hip-hop,track,Lil' Charlie,2001,3d03MtlEJZKGXcCp3UQAoL
457,Rollin' Fox,6ypM8UpzGJlg4UA1O5mZll,hip-hop,track,Mt. Graham,2001,1r5E4AAJTLJaJy7XpOc56n
458,Deegie,4K8nQhUyzuZdEWli6PnynT,hip-hop,track,Phone Talk,2001,4TIm8ZlZ8J08NhhDbOq76W
459,1200 Techniques,68dvanztYfzQtO0lqhljWS,hip-hop,track,Don One - Edit,2001,57yGjV12LZGs3c3DavSKu0
460,Rappagariya,2AIgd1f6tXGh7TALqY7uQm,hip-hop,track,Here We Go,2001,41RmwCzWTqlcBlB7X1cutN
461,1200 Techniques,68dvanztYfzQtO0lqhljWS,hip-hop,track,Fork In The Road - Elite Fleet Remix,2001,5dRPapwgsrXblZEzBZWyWP
462,Jay Tee,2UDXcbtpHcTHCIaHo72NGw,hip-hop,track,You Ain't Getting Paid? feat. Mac Dre,2001,6futgtcwo8JuzPK4BHm8ks
463,The Herd,4pwFBExMdUoRMvOMD2ajBT,hip-hop,track,Hill Cats,2001,3hT5o8FhWVSD35yINCyFbD
464,Solomon & Socalled,2E9t9KnMEVULVstiLpFmVr,hip-hop,track,Hiphopkele,2001,65XKcJyaq8Z75HRPK7gvjB
465,DarkRoom Familia,6DWXsR13uzUNpt9xF53UN7,hip-hop,track,A-1 Chocha,2001,6xzAm78t3tuNefjQh8ZrzX
466,Passage,1oAnyDlvhHNFuCg09e4ZTr,hip-hop,track,I Believe,2001,2uCAlKuPYpUhkafpvsR85w
467,Fat Joe,3ScY9CQxNLQei8Umvpx5g6,hip-hop,track,Born In The Ghetto,2001,6TaVt2O009XlDf5aPpkOvd
468,Apathy,6fK2hnSgfRPxR6sL975XQS,hip-hop,track,Earth Girls Are Easy (Acapella),2001,4v4Hqg2aL9fKUixiTAIpVc
469,Micro,6l2XwvKmikZOcS7w9nvHTv,hip-hop,track,Demo Style,2001,6ZpL8tbvggrYoUgr4to3jr
470,ESTILO BAJO,0wpIr0ppcuxgMgUJH7ZN1W,hip-hop,track,Mentiras,2001,3IowiJFT8ckpf6yaTl7prR
471,First Degree The D.E.,3VTn914LzPXTZFHgwVqdp1,hip-hop,track,May I Celebrate You?,2001,0YKV0im9w44A8xOfSxWfrd
472,Ishkan,4ttHV4RX6Gv0koJDGl9Zk3,hip-hop,track,Sum of It All (feat. Moka Only),2001,27Xzt6YflvWamVCah2rMh6
473,Moves & Birdapres,5GBndQnHEbW9MaHOYk4OSJ,hip-hop,track,Intro,2001,2jq8gRPdnZQy7YzCA2oGan
474,JT Money,1pJhCUTEZhR4nYeemYlkVz,hip-hop,track,Spanish Climax (Interlude)(Edited),2001,22snMdFSWay73lFHA6esMW
475,Big Black Boots,4L42QchmINRc8u214VGJCf,hip-hop,track,Intro,2001,0FmwBzMqlNyavG1tyHFh8t
476,Sphaeren,2h1Assajaccqsd9880oMhO,hip-hop,track,Du burde vide,2001,2OaSb21n3njTMGfBqtuIQC
477,Dyablo,7eU5CvFPPiqSqnKiNmZNy7,hip-hop,track,Duro De Matar,2001,2S3PoiWYBNR5xlMqpdLf5C
478,Jelleestone,21EIv4m5gbtWQLA9Al9em4,hip-hop,track,Makes the World Go Round,2001,7n6tlRdZjc3hIFDWnsXwgC
479,First Degree The D.E.,3VTn914LzPXTZFHgwVqdp1,hip-hop,track,Mary Jane (feat. Lilla Dmone),2001,42w9gUVSDqND8RrVRPNPnz
480,Ghetto Concept,7dQsyUecbPiqTSDbVWJDaU,hip-hop,track,Jump Up Shake,2001,3utCJnQdhpoDtCZ4lRu6Rf
481,Miracle,3RKd7skwQVyZzFKIecmN5R,hip-hop,track,Country Stuff,2001,5i2J5aHUGEA9mYkWFJjYqI
482,Backbone,2zkto0g1GbzlSAINp3UiLh,hip-hop,track,50 Deep - Album Version (Edited),2001,5lsXpjxIuVeb3oc1JgdvFU
483,E.Bros,3gUCV9YIfsYGFg3MaHn32s,hip-hop,track,KICK FLOWZ,2001,5ToAA6o2NZmlmI26xH5qtA
484,Christian,1YE0dGV7nezWn3VHWU6Zvo,hip-hop,track,Nie wieder Alkohol,2001,6Zr7nJMeZl1GeFX0KNfyVm
485,Restiform Bodies,6hk8VdtnPVIhGZTDqklWy1,hip-hop,track,Bathroom Cypher (Fat),2001,0Ozcq6eciNIhgaLtgIoF6i
486,Unlogic Skill,5APEqFSY9nDIzUNHBx3Aem,hip-hop,track,Do Jaja,2001,3ZuiZpFKIyok4NBVcIc4tY
487,Def Räädu,3CAhvakumVqscffAHGRmpj,hip-hop,track,Rl5,2001,0NfRIbAHyL8aAqD5Fainsg
488,DSGB,1usWLdvpZLuGVg6FqN8OPB,hip-hop,track,Abover The Law II,2001,4J8iORRK2B5kWK4tyyEMjL
489,Trurez Crew,5VzDJZutOp6wz9JnTtepl3,hip-hop,track,This Is Lyrics,2001,7dfXDZrM79vNdRk3Z7dNgw
490,Triple Beam,4xndbA4shiMtdftaAMzjde,hip-hop,track,We Want Some Pussy,2001,6z7gOcJqePozClgs1R9aZH
491,Pettidee,0qehlCsv0Di0jyb9tWOmvO,hip-hop,track,Family,2001,4KRQHxDOOXoBXEqRLQukq2
492,Skep,1y3Et40sCi86EDZ0kPPaf7,hip-hop,track,Hei Mr DJ!,2001,5XnRnjeTzyFvD94MY7YA0A
493,E.G.G.MAN,1pG5ATZXtVOzNbgqAaGcG6,hip-hop,track,Tanshin On - Remix,2001,6QEpcNZIFdRZ2vG3kIuM09
494,Miracle,3RKd7skwQVyZzFKIecmN5R,hip-hop,track,What's My Name - Album Version (Edited),2001,3bwaGYXdPoAHHZyTKpYm9x
495,JT Money,1pJhCUTEZhR4nYeemYlkVz,hip-hop,track,"Blood, Sweat And Years (Intro)",2001,7BJaCVSnC3q886wUVEnnTh
496,Mc Mabon,4LNSdaoeQ1A9vghBUxXX0X,hip-hop,track,Juicy Livers,2001,081c2FfII9xrooT5Sfsqfq
497,Rollin' Fox,6ypM8UpzGJlg4UA1O5mZll,hip-hop,track,Ready 4 War (feat. Btaka),2001,02Y5ws4gbuDO13SF4jClno
498,Skwatta kamp,6PzSxetFOE72bmEObwo8rl,hip-hop,track,In the Name of the Skwatta,2001,3aVsJoioSwesfMYf7HnzRR
499,Q Bosilini,7bAVtjuPVGfCddyeQwsKkr,hip-hop,track,Hellafied Game,2001,3uWQJv1ATE5bWQ3Fjrk1ZU
500,Q Bosilini,7bAVtjuPVGfCddyeQwsKkr,hip-hop,track,Hellafied Game,2001,3uWQJv1ATE5bWQ3Fjrk1ZU
501,ESTILO BAJO,0wpIr0ppcuxgMgUJH7ZN1W,hip-hop,track,Cannabinoide,2001,1KMqVqym1YDxaUzx2Kmb0V
502,Mc Mabon,4LNSdaoeQ1A9vghBUxXX0X,hip-hop,track,Fuck U If You Think You're Cool,2001,11MQc5a5neQ5rRdiYnwlpG
503,Ishkan,4ttHV4RX6Gv0koJDGl9Zk3,hip-hop,track,Downtime,2001,4gD0dgVZp6pzmPgMFkFl4M
504,DJ Glock,3G3tGQIRG04St8YjFHyhdF,hip-hop,track,Ready,2001,2T3D3wf12Sx9ysPcYYF6E0
505,Голос Донбасса,1sRRJcwgNRXBwKdO2ZrIpn,hip-hop,track,Отвечай за слова,2001,6uExJUdiQjQxMlxRrJGkyz
506,Darkroom Familia Presents: Brown Area,6Fnx1y362E5xOpew1Aep8x,hip-hop,track,Nuthin But a Bitch,2001,6vEjU9o9LLAa1rW9KpqYdG
507,Jay Tee,2UDXcbtpHcTHCIaHo72NGw,hip-hop,track,West Coast,2001,2u8kiGqSopllqhJyR2GRxG
508,Queen Boyz,3b2MHSY3jgmqTkBRw5KiOD,hip-hop,track,Stacking My Riches,2001,382E9XOqExsP0zMb1VYx4k
509,Skwatta kamp,6PzSxetFOE72bmEObwo8rl,hip-hop,track,Rappers,2001,5Bq4wjc8NK42sRYLpS0laL
510,Jay Tee,2UDXcbtpHcTHCIaHo72NGw,hip-hop,track,Shots To The Dome feat. Don Cisco & Baby Bash,2001,0eNWV3UDwdS4Qvhh8bIMDc
511,DJ Mahmut,7qB9RlRBbLO7Dx9h8L0TEo,hip-hop,track,Victims Of Rap,2001,5KgelBd9H9GuBktWgrOm0r
512,Unlogic Skill,5APEqFSY9nDIzUNHBx3Aem,hip-hop,track,Ljeta Na Broju,2001,0keSYfyaxIfNehaAUmYqaG
513,Mr. Sche,2InAixh0wal3ODxRg678gV,hip-hop,track,A Heaven For Me,2001,73lCPoc9BN63gEmbCXSboB
514,Dyablo,7eU5CvFPPiqSqnKiNmZNy7,hip-hop,track,Intro,2001,56PM7MTYR9O1OQdknKtiiZ
515,Slug,5yx7UWOJslWkkad2wMewWY,hip-hop,track,No surrender,2001,4Ni04iStZasczkvkXMIfUK
516,Мальчишник,0j6ekU1RYCLajWCgYCDd1V,hip-hop,track,Кама' С' Утра,2001,7ysMl2IlLwZzcKoyc1jkZ1
517,Контра Да Банда,5h7Z59g7eYeZRCszQ322u2,hip-hop,track,Микрофонмастер,2001,3rRvh24nXRPPmuVxeOrSlX
518,P.B.C. Proud By Choice,5cEhKqKcA4Ot8GM7WrvTWW,hip-hop,track,Jealousy Will Never Cease,2001,3gNqUwqWa1pOZ7ia7jNZBf
519,Moves & Birdapres,5GBndQnHEbW9MaHOYk4OSJ,hip-hop,track,The Alibi,2001,3ejmBYc6iMI6XJGr67HdaF
520,Bossman,3yGjWCffIgM9QCDqYLykig,hip-hop,track,Ain't No Love,2001,2GNFfuy9MhnfhvOBDHyVzO
521,JT Money,1pJhCUTEZhR4nYeemYlkVz,hip-hop,track,"Blood, Sweat And Years (Outro)",2001,5tKjYeA2StCXTeUkq9KyHQ
522,Sensational,5tpTQATVJLKPd959d3W1hg,hip-hop,track,Comin' Wit Da Hitz,2001,5FmIdHcU25n0rPnYhJ3YYz
523,Cool Nutz,4G1l1rhyOuN8wfAYfZWcOh,hip-hop,track,Madd Rappers (feat. Maniac Lok and Ray Ray),2001,3q08ZAgw9xDp9rkbNdYtzt
524,Q Bosilini,7bAVtjuPVGfCddyeQwsKkr,hip-hop,track,Keep It G,2001,7H5K8KtCaHAoz7FGW8uVE3
525,2nd Family,4YkZnoVGJJKdNR9FCXGhem,hip-hop,track,Blowin' Dosia,2001,1ZSglEDzRFkdgdnVuANsnw
526,Salvador Sanchez,7rqE3Jh3f8flwRm3fKIEb7,hip-hop,track,Natural High,2001,1A2A6PA6e86lGUrjeyzVir
527,Skep,1y3Et40sCi86EDZ0kPPaf7,hip-hop,track,Bingo - Claim in Woking Mix,2001,3YyFTU8zzwlInRCuWjPabg
528,K.I.D. of Darkroom Familia,6vbbQDYOqwQxL8HuOadgOt,hip-hop,track,Winner Takes All,2001,2Fa75K47PECUe48k1lNyQI
529,2nd Family,4YkZnoVGJJKdNR9FCXGhem,hip-hop,track,Off Tha Wam,2001,5ghQKJxZSfRfmXZPgWWyl4
530,Контра Да Банда,5h7Z59g7eYeZRCszQ322u2,hip-hop,track,Заруби се на носу,2001,3PlBPxp9o9ADQZB7xZdifV
531,Black Noise,6VOIhqlgTlOixo8oqRBOdH,hip-hop,track,Circles Of Fire,2001,3x30XwHkS9JuckHAeH4YJu
532,K-Drama,1PXBwNCd6LaX8iJTDwdC30,hip-hop,track,Intro,2001,2QzwMJbKvpE4xoUacRDe1l
533,Q Bosilini,7bAVtjuPVGfCddyeQwsKkr,hip-hop,track,Dirty Streetz,2001,2x2MmkIEFMvfWOjfn0Du9q
534,Q Bosilini,7bAVtjuPVGfCddyeQwsKkr,hip-hop,track,2live and Die,2001,2QZdkkdhryE1GR4bY8tvHJ
535,Moka Only,7G9ZUoEjbi5Z2bR5w60S0h,hip-hop,track,Upstairs,2001,6Fw6PuuKzlPDAOCSjTF4RE
536,JT Money,1pJhCUTEZhR4nYeemYlkVz,hip-hop,track,I Like The Way - Edited,2001,4aGdjl6HQjafNd9U4H34ke
537,DJ 13,0inoGlKI3kFtAUtP5ihqVe,hip-hop,track,Life is life,2001,2hPt47jz14CSKDtjjtwWXL
538,Deeskee,3F3ZBHnLUUit6xn045Tkhf,hip-hop,track,Negative Space,2001,1Tmu7k5zjjTnoNZlppvr0r
539,Queen Pen,0VbIlorLz3I5SEtIsc5vAr,hip-hop,track,Who's The,2001,5QyfTVEqHUeTt9mWoz0IQD
540,Darkroom Familia Presents: Brown Area,6Fnx1y362E5xOpew1Aep8x,hip-hop,track,California Republic,2001,7Hke7t2VrN9eaClHXp9ly4
541,Sensational,5tpTQATVJLKPd959d3W1hg,hip-hop,track,Lubrication,2001,33zntWCWa06ThHvX3JK0dr
542,DJ Glock,3G3tGQIRG04St8YjFHyhdF,hip-hop,track,Dangerous (Remix),2001,4FVRMlMpL3PLWR67sIaAz5
543,Governor Bolts,5mgdsCW4Ue1Qffds6DCvRK,hip-hop,track,Overseeing Eye,2001,4ocsLUJIhzyVBAg4AtUmH5
544,Governor Bolts,5mgdsCW4Ue1Qffds6DCvRK,hip-hop,track,Views,2001,1lAT59QDf8xOBppko7XMKM
545,Dyablo,7eU5CvFPPiqSqnKiNmZNy7,hip-hop,track,El Fin,2001,7pUPLPghKRhqNDMjc1feyb
546,E-40,3crnzLy8R4lVwaigKEOz7V,hip-hop,track,Get Yours,2001,3iYgD7tcd0HQTexeQwSDF6
547,Skwatta kamp,6PzSxetFOE72bmEObwo8rl,hip-hop,track,Strain Your Eyes,2001,3s3Kyv2VD0gRwlBkQjN7Vl
548,B.D. Foxmoor,3jCN1d1Hlsg49572NBl1sA,hip-hop,track,Μια Λυμένη Απορία,2001,1RfBsQ4acoJOC9gwDZLiOw
549,Cavemen Speak,2vwq4b77BSLtRytAA6pcLX,hip-hop,track,Reinvented Closet,2001,52sCbtZ8u2whgRfYCOopaD
550,Thaione Davis,7FVMGCNZOs4SC8QLLj7mNC,hip-hop,track,Thoughtstrumental,2001,13PgVOCu3NxNQByuxk0AW6
551,Ishkan,4ttHV4RX6Gv0koJDGl9Zk3,hip-hop,track,Naki Backwards (Intro),2001,0CktgVhg7G0qe3sUkQ0FWD
552,First Degree The D.E.,3VTn914LzPXTZFHgwVqdp1,hip-hop,track,Surrender Yourself,2001,7l8AJMzsuMaSuccEYxfmsJ
553,The Herd,4pwFBExMdUoRMvOMD2ajBT,hip-hop,track,20 Leopards,2001,43i4dOuVqUzV81LoJAVXRk
554,Kamikaze AKA Mr. Franklin,3OSpf5Gm4L78b01ESGDLfs,hip-hop,track,Dirty Crooks,2001,54EN2xi3LxUEpIlv4X8y62
555,Oomp Camp,6AoAuskGrzHQZPS1eF1mF0,hip-hop,track,Down South Slum,2001,6eT7heBSrh7vHocTpMdUiN
556,Young Droop,3VFgpbjWAI2SPgxYvr3K44,hip-hop,track,Warning,2001,3zDZftkkRSqJiuFeHTrLGD
557,Killah Priest,0JYmatsiEQMn2v5KchV8u2,hip-hop,track,Place Where Pharoahs Go/Interlude,2001,04NCzmf02p8MA6B0644shK
558,Christian,1YE0dGV7nezWn3VHWU6Zvo,hip-hop,track,Permanent geil,2001,3QyaVwViTZbxWu4Hs2zKaT
559,Dyablo,7eU5CvFPPiqSqnKiNmZNy7,hip-hop,track,Reflekxion,2001,2G1Juhuh0H628hA5qNY6O4
560,Dru Down,0WbeGaye1H1KUdYWzYlTmk,hip-hop,track,Nasty,2001,7ddZCuOipFdnVkpFWWF75W
561,Miracle,3RKd7skwQVyZzFKIecmN5R,hip-hop,track,What's My Name,2001,6MD2a6E8vIylhkr1ILPD4H
562,Petey Pablo,4Js9eYwAf9rypNtV8pNSw9,hip-hop,track,Live Debaco,2001,23XfvHkJGrJs3V8EWMnNST
563,La Fabrica,1JEGgcjrIqxnfxdG2ufElE,hip-hop,track,Cling On,2001,43ciUvSk5MZeaUdPEt9TU2
564,DJ Glock,3G3tGQIRG04St8YjFHyhdF,hip-hop,track,Archnemesis,2001,1GeNbiDtHY6ek087iBCC7c
565,Dyablo,7eU5CvFPPiqSqnKiNmZNy7,hip-hop,track,Reflekxion,2001,4SFv1MLk1YHIE2I4qCAjvb
566,DarkRoom Familia,6DWXsR13uzUNpt9xF53UN7,hip-hop,track,That's What You Get,2001,0mnsZUkITclcDckoMNU6bn
